"","atmnevek","cimek","lon","lat"
"6195","Nemesnádudvar és Vidéke Takarékszövetkezet - ATM","Petőfi utca 41/b., 6345 Nemesnádudvar",NA,NA
"6196","Magyar Posta Zrt. - Fiók","Petőfi utca 43., 6345 Nemesnádudvar",NA,NA
"6197","Magyar Posta Zrt. - Fiók","Árpád út 23., 2621 Verőce",NA,NA
"6198","CENTRÁL TAKARÉK Szövetkezet - Fiók","Árpád u. 27, 2621 Verőce",NA,NA
"6199","Magyar Posta Zrt. - Fiók","Normafa út 1., 1121 Budapest",NA,NA
"6200","OTP Bank Nyrt. - ATM","Kútvölgyi út 6, 1125 Budapest",NA,NA
"6201","Magyar Posta Zrt. - Fiók","Fő utca 60., 2317 Szigetcsép",NA,NA
"6202","Magyar Posta Zrt. - Fiók","Hunyadi utca 57., 2642 Nógrád",NA,NA
"6203","OTP Bank Nyrt. - ATM","Ordai út 15-17, 6328 Dunapataj",NA,NA
"6204","CENTRÁL TAKARÉK Szövetkezet - Fiók","Szondi utca 28, 2642 Nógrád",NA,NA
"6205","Magyar Posta Zrt. - Fiók","Fő út 41., 6087 Dunavecse",NA,NA
"6206","OTP Bank Nyrt. - ATM","Fő utca 40, 6087 Dunavecse",NA,NA
"6207","OTP Bank Nyrt. - Fiók","Fő út 40, 6087 Dunavecse",NA,NA
"6208","Fókusz Takarék - Fiók","Fő u. 26, 6087 Dunavecse",NA,NA
"6209","Magyar Posta Zrt. - Fiók","Ordasi út 24., 6328 Dunapataj",NA,NA
"6210","Fókusz Takarék - ATM","Ordasi u. 26, 6328 Dunapataj",NA,NA
"6211","Fókusz Takarék - Fiók","Ordasi u. 26, 6328 Dunapataj",NA,NA
"6212","Hajós és Vidéke Takarékszövetkezet - Fiók","Rózsa u. 2, 6344 Hajós",NA,NA
"6213","Örkényi Tksz - Fiók","József Attila utca 24, 2316 Tököl",NA,NA
"6214","Örkényi Tksz - ATM","József A. u. 24, 2316 Tököl",NA,NA
"6215","Polgári Bank Zrt. - Fiók","Duna u. 5, 2316 Tököl",NA,NA
"6216","Polgári Bank Zrt. - ATM","Duna u. 5, 2316 Tököl",NA,NA
"6217","OTP Bank Nyrt. - ATM","Fő út 16, 2097 Pilisborosjenő",NA,NA
"6218","Hajós és Vidéke Takarékszövetkezet - Fiók","Fő u. 22, 6348 Érsekhalma",NA,NA
"6219","Euronet Banktechikai Kft. - ATM","Fő utca 40, 2316 Tököl",NA,NA
"6220","Magyar Posta Zrt. - Fiók","Budai út 56., 2097 Pilisborosjenő",NA,NA
"6221","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 2/a, 2316 Tököl",NA,NA
"6222","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 45., 2318 Szigetszentmárton",NA,NA
"6223","Magyar Posta Zrt. - Fiók","Duna út 2., 2316 Tököl",NA,NA
"6224","BUDAPEST Bank Zrt. - ATM","Fő út 117., 2316 Tököl",NA,NA
"6225","Magyar Posta Zrt. - Fiók","Szabadság út 41., 2643 Diósjenő",NA,NA
"6226","OTP Bank Nyrt. - ATM","Hűvösvölgyi út 116, 1021 Budapest",NA,NA
"6227","Magyar Posta Zrt. - Fiók","Nagy Lajos tér 4., 6088 Apostag",NA,NA
"6228","Fókusz Takarék - Fiók","Gólya u. 13, 6088 Apostag",NA,NA
"6229","CENTRÁL TAKARÉK Szövetkezet - ATM","Kossuth út 11/c, 2643 Diósjenő",NA,NA
"6230","CENTRÁL TAKARÉK Szövetkezet - Fiók","Kossuth út 11/c, 2643 Diósjenő",NA,NA
"6231","Euronet Banktechikai Kft. - ATM","Zugligeti út 97, 1121 Budapest",NA,NA
"6232","OTP Bank Nyrt. - ATM","Eötvös út 38/b, 1121 Budapest",NA,NA
"6233","OTP Bank Nyrt. - ATM","Kinizsi utca 5, 2040 Budaörs",NA,NA
"6234","Magyar Posta Zrt. - Fiók","Kinizsi utca 1-3, 2040 Budaörs",NA,NA
"6235","OTP Bank Nyrt. - ATM","Kinizsi utca 1-3, 2040 Budaörs",NA,NA
"6236","UniCredit Bank Zrt. - ATM","Kinizsi utca 1.-3., 2040 Budaörs",NA,NA
"6237","CIB Bank Zrt. - ATM","Kinizsi út 1-3., 2040 Budaörs",NA,NA
"6238","Hajós és Vidéke Takarékszövetkezet - Fiók","Kossuth u. 39, 6341 Homokmégy",NA,NA
"6239","K&H Bank Zrt. - ATM","Kinizsi utca 1-3., 2040 Budaörs",NA,NA
"6240","FHB Bank Zrt - Fiók","Köztársaság út 3, 2400 Dunaújváros",NA,NA
"6241","FHB Bank Zrt - ATM","Köztársaság út 3, 2400 Dunaújváros",NA,NA
"6242","Magyar Posta Zrt. - Fiók","Szabadság út 74., 2040 Budaörs",NA,NA
"6243","Magyar Posta Zrt. - Fiók","Hősök tere 1., 2024 Kisoroszi",NA,NA
"6244","Erste Bank Hungary Zrt. - ATM","Kinizsi út 1-3., 2040 Budaörs",NA,NA
"6245","Magyar Posta Zrt. - Fiók","Templom tér 11., 7025 Bölcske",NA,NA
"6246","Raiffeisen Bank Zrt. - Fiók","Templom tér 22, 2040 Budaörs",NA,NA
"6247","Raiffeisen Bank Zrt. - ATM","Templom tér 22, 2040 Budaörs",NA,NA
"6248","Magyar Posta Zrt. - Fiók","Liget utca 36., 2623 Kismaros",NA,NA
"6249","Dunaföldvár és Vidéke Tksz. - ATM","Zrínyi u. 2, 7025 Bölcske",NA,NA
"6250","Dunaföldvár és Vidéke Tksz. - Fiók","Zrínyi u. 2, 7025 Bölcske",NA,NA
"6251","Magyar Posta Zrt. - Fiók","Napsugár utca 2/a, 2321 Szigetbecse",NA,NA
"6252","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 24., 2300 Ráckeve",NA,NA
"6253","Erste Bank Hungary Zrt. - ATM","Szabadság út 27., 2040 Budaörs",NA,NA
"6254","Erste Bank Hungary Zrt. - Fiók","Szabadság út 27, 2040 Budaörs",NA,NA
"6255","OTP Bank Nyrt. - ATM","Ady E. utca 40, 2040 Budaörs",NA,NA
"6256","BUDAPEST Bank Zrt. - ATM","Kossuth Lajos utca 47., 2300 Ráckeve",NA,NA
"6257","BUDAPEST Bank Zrt. - Fiók","Kossuth Lajos utca 47., 2300 Ráckeve",NA,NA
"6258","OTP Bank Nyrt. - ATM","Balatoni út 2/a, 2049 Diósd",NA,NA
"6259","OTP Bank Nyrt. - ATM","Hűvösvölgyi út 138, 1021 Budapest",NA,NA
"6260","CIB Bank Zrt. - Fiók","Hűvösvölgyi út 138., 1021 Budapest",NA,NA
"6261","OTP Bank Nyrt. - Fiók","Hűvösvölgyi út 138, 1021 Budapest",NA,NA
"6262","Erste Bank Hungary Zrt. - Fiók","Hűvösvölgyi út 138, 1021 Budapest",NA,NA
"6263","K&H Bank Zrt. - ATM","Móricz Zsigmond utca 7., 2300 Ráckeve",NA,NA
"6264","K&H Bank Zrt. - Fiók","Móricz Zsigmond utca 7., 2300 Ráckeve",NA,NA
"6265","OTP Bank Nyrt. - Fiók","Szent István tér 3, 2300 Ráckeve",NA,NA
"6266","CIB Bank Zrt. - ATM","Hűvösvölgyi út 138., 1021 Budapest",NA,NA
"6267","Magyar Posta Zrt. - Fiók","Posta utca 11., 6323 Dunaegyháza",NA,NA
"6268","OTP Bank Nyrt. - ATM","Szent István tér 3, 2300 Ráckeve",NA,NA
"6269","Magyar Posta Zrt. - Fiók","Barátság utca 2/C, 2405 Dunaújváros",NA,NA
"6270","K&H Bank Zrt. - Fiók","Szabadság út 47., 2040 Budaörs",NA,NA
"6271","K&H Bank Zrt. - ATM","Szabadság út 47., 2040 Budaörs",NA,NA
"6272","MKB Zrt. - Fiók","Szabadság út 45, 2040 Budaörs",NA,NA
"6273","MKB Zrt. - ATM","Szabadság út 45, 2040 Budaörs",NA,NA
"6274","UniCredit Bank Zrt. - Fiók","Szabadság utca 49., 2040 Budaörs",NA,NA
"6275","Erste Bank Hungary Zrt. - ATM","Hűvösvölgyi út 138., 1021 Budapest",NA,NA
"6276","Fókusz Takarék - Fiók","Kossuth L u. 43, 2300 Ráckeve",NA,NA
"6277","Fókusz Takarék - ATM","Kossuth u. 32, 2300 Ráckeve",NA,NA
"6278","UniCredit Bank Zrt. - ATM","Szabadság. utca 49, 2040 Budaörs",NA,NA
"6279","FHB Bank Zrt - ATM","Károly király utca 4, 2040 Budaörs",NA,NA
"6280","FHB Bank Zrt - Fiók","Károly király utca 4, 2040 Budaörs",NA,NA
"6281","BUDAPEST Bank Zrt. - ATM","Vasmű tér 1-3., 2400 Dunaújváros",NA,NA
"6282","Fókusz Takarék - Fiók","Posta u. 9, 6323 Dunaegyháza",NA,NA
"6283","OTP Bank Nyrt. - ATM","Szabadság utca 52-54, 2040 Budaörs",NA,NA
"6284","Magyar Posta Zrt. - Fiók","Szabadság tér 1., 2009 Pilisszentlászló",NA,NA
"6285","Magyar Posta Zrt. - Fiók","Ifjúság út 3, 2049 Diósd",NA,NA
"6286","OTP Bank Nyrt. - ATM","Petőfi S. utca 64, 2040 Budaörs",NA,NA
"6287","OTP Bank Nyrt. - ATM","Vasmű tér 1-3, 2400 Dunaújváros",NA,NA
"6288","OTP Bank Nyrt. - ATM","Vasmű tér 1-3, 2400 Dunaújváros",NA,NA
"6289","Dunaföldvár és Vidéke Tksz. - Fiók","Vasmű u. 7, 2400 Dunaújváros",NA,NA
"6290","Dunaföldvár és Vidéke Tksz. - ATM","Vasmű út 7, 2400 Dunaújváros",NA,NA
"6291","MKB Zrt. - ATM","Vasmű utca 4/B, 2400 Dunaújváros",NA,NA
"6292","MKB Zrt. - Fiók","Vasmű út 4/B, 2400 Dunaújváros",NA,NA
"6293","OTP Bank Nyrt. - ATM","Máriaremetei . út 1, 1021 Budapest",NA,NA
"6294","K&H Bank Zrt. - ATM","Hűvösvölgyi út 20., 1021 Budapest",NA,NA
"6295","Magyar Posta Zrt. - Fiók","Hidegkúti út 1., 1028 Budapest",NA,NA
"6296","OTP Bank Nyrt. - ATM","KORÁNYI SÁNDOR U. utca 4-6, 2400 Dunaújváros",NA,NA
"6297","OTP Bank Nyrt. - ATM","Széchenyi tér 19, 2459 Rácalmás",NA,NA
"6298","OTP Bank Nyrt. - ATM","Szent István tér 1, 2049 Diósd",NA,NA
"6299","BUDAPEST Bank Zrt. - ATM","Szabadság út 91/2, 2040 Budaörs",NA,NA
"6300","BUDAPEST Bank Zrt. - Fiók","Szabadság út 91/2, 2040 Budaörs",NA,NA
"6301","B3 Takarék - Fiók","Munkácsy u. 11, 2045 Törökbálint",NA,NA
"6302","B3 Takarék - ATM","Munkácsy u. 11, 2045 Törökbálint",NA,NA
"6303","Sberbank Magyarország Zrt - Fiók","Szabadság út 86., 2040 Budaörs",NA,NA
"6304","Sberbank Magyarország Zrt - ATM","Szabadság út 86, 2040 Budaörs",NA,NA
"6305","CIB Bank Zrt. - Fiók","Szabadság út 93., 2040 Budaörs",NA,NA
"6306","B3 Takarék - ATM","Szt. István tér 12, 2049 Diósd",NA,NA
"6307","B3 Takarék - Fiók","Szent István tér 12, 2049 Diósd",NA,NA
"6308","CIB Bank Zrt. - ATM","Szabadság út 93., 2040 Budaörs",NA,NA
"6309","K&H Bank Zrt. - ATM","Kossuth Lajos út 24, 2049 Diósd",NA,NA
"6310","Magyar Posta Zrt. - Fiók","Széchenyi tér 21, 2459 Rácalmás",NA,NA
"6311","K&H Bank Zrt. - Fiók","Vasmű út 39, 2400 Dunaújváros",NA,NA
"6312","K&H Bank Zrt. - ATM","Vasmű út 39., 2400 Dunaújváros",NA,NA
"6313","OTP Bank Nyrt. - ATM","Konkoly Thege M. utca 33, 1121 Budapest",NA,NA
"6314","Raiffeisen Bank Zrt. - ATM","Vasmű út 39, 2400 Dunaújváros",NA,NA
"6315","Raiffeisen Bank Zrt. - Fiók","Vasmű út 39, 2400 Dunaújváros",NA,NA
"6316","K&H Bank Zrt. - ATM","Vasmű út 39., 2400 Dunaújváros",NA,NA
"6317","B3 Takarék - Fiók","Szabadság út 94, 2040 Budaörs",NA,NA
"6318","OTP Bank Nyrt. - ATM","Kossuth L. utca 34-36, 6300 Kalocsa",NA,NA
"6319","K&H Bank Zrt. - ATM","Hidegkúti út 167., 1028 Budapest",NA,NA
"6320","K&H Bank Zrt. - Fiók","Hidegkúti út 167, 1028 Budapest",NA,NA
"6321","UniCredit Bank Zrt. - ATM","Hidegkúti út 167 fsz., 1028 Budapest",NA,NA
"6322","UniCredit Bank Zrt. - Fiók","Hidegkúti út 167. fsz., 1028 Budapest",NA,NA
"6323","Magyar Posta Zrt. - Fiók","Hidegkúti út 167., 1028 Budapest",NA,NA
"6324","CIB Bank Zrt. - ATM","Dózsa György utca 2., 2400 Dunaújváros",NA,NA
"6325","CIB Bank Zrt. - Fiók","Dózsa György út 2., 2400 Dunaújváros",NA,NA
"6326","OTP Bank Nyrt. - ATM","Szent István király utca 84, 6300 Kalocsa",NA,NA
"6327","Erste Bank Hungary Zrt. - ATM","Dózsa György út 2/a., 2400 Dunaújváros",NA,NA
"6328","Erste Bank Hungary Zrt. - Fiók","Dózsa György út 2/a, 2400 Dunaújváros",NA,NA
"6329","Magyar Posta Zrt. - Fiók","Dózsa György út 3., 2400 Dunaújváros",NA,NA
"6330","OTP Bank Nyrt. - ATM","Dózsa Gy. utca 4/E, 2400 Dunaújváros",NA,NA
"6331","MKB Zrt. - ATM","Dózsa György út 4/A, 2400 Dunaújváros",NA,NA
"6332","BUDAPEST Bank Zrt. - Fiók","Dózsa György út 4/b, 2400 Dunaújváros",NA,NA
"6333","BUDAPEST Bank Zrt. - ATM","Dózsa György utca 4/b., 2400 Dunaújváros",NA,NA
"6334","BUDAPEST Bank Zrt. - ATM","Dózsa György utca 4/b., 2400 Dunaújváros",NA,NA
"6335","OTP Bank Nyrt. - ATM","KÚTVÖLGYI U. út 4, 1122 Budapest",NA,NA
"6336","CENTRÁL TAKARÉK Szövetkezet - Fiók","Fő u. 63, 2624 Szokolya",NA,NA
"6337","Magyar Posta Zrt. - Fiók","Posta utca 4., 7026 Madocsa",NA,NA
"6338","UniCredit Bank Zrt. - Fiók","Dózsa György út 4/d., 2400 Dunaújváros",NA,NA
"6339","UniCredit Bank Zrt. - ATM","Dózsa György út 4/d, 2400 Dunaújváros",NA,NA
"6340","Szigetvári Takarékszövetkezet - Fiók","Szent I. király u. 57, 6300 Kalocsa",NA,NA
"6341","Szigetvári Takarékszövetkezet - ATM","Szent István király u. 57, 6300 Kalocsa",NA,NA
"6342","OTP Bank Nyrt. - Fiók","Dózsa György út 4/e, 2400 Dunaújváros",NA,NA
"6343","OTP Bank Nyrt. - Fiók","Sport utca 2-4, 2040 Budaörs",NA,NA
"6344","CENTRÁL TAKARÉK Szövetkezet - Fiók","Kossuth út 50, 2646 Drégelypalánk",NA,NA
"6345","Magyar Posta Zrt. - Fiók","Fő tér 3., 2014 Csobánka",NA,NA
"6346","BUDAPEST Bank Zrt. - ATM","I.István király utca 57/a, 6300 Kalocsa",NA,NA
"6347","MKB Zrt. - Fiók","Hunyadi János utca 47-49, 6300 Kalocsa",NA,NA
"6348","MKB Zrt. - ATM","Hunyadi János utca 47-49, 6300 Kalocsa",NA,NA
"6349","Magyar Posta Zrt. - Fiók","Szent István király út 44., 6300 Kalocsa",NA,NA
"6350","UniCredit Bank Zrt. - ATM","Sport utca 2.-4., 2040 Budaörs",NA,NA
"6351","Dunaföldvár és Vidéke Tksz. - ATM","Paksi u. 1, 7026 Madocsa",NA,NA
"6352","Dunaföldvár és Vidéke Tksz. - Fiók","Paksi u. 1, 7026 Madocsa",NA,NA
"6353","OTP Bank Nyrt. - ATM","Fő út 1, 2014 Csobánka",NA,NA
"6354","OTP Bank Nyrt. - ATM","Bátyai utca 8-10, 6300 Kalocsa",NA,NA
"6355","MKB Zrt. - ATM","Papírgyári út 49, 2400 Dunaújváros",NA,NA
"6356","Magyar Posta Zrt. - Fiók","Kossuth utca 54., 2646 Drégelypalánk",NA,NA
"6357","UniCredit Bank Zrt. - ATM","Aranyvölgyi út 6, 2400 Dunaújváros",NA,NA
"6358","Erste Bank Hungary Zrt. - ATM","Szent László út 17., 2440 Százhalombatta",NA,NA
"6359","K&H Bank Zrt. - ATM","Bátyai út 8-10, 6300 Kalocsa",NA,NA
"6360","Erste Bank Hungary Zrt. - ATM","Piac tér 117., 2400 Dunaújváros",NA,NA
"6361","OTP Bank Nyrt. - Fiók","Szent István király út 43-45, 6300 Kalocsa",NA,NA
"6362","OTP Bank Nyrt. - ATM","Szabadság út 134, 2040 Budaörs",NA,NA
"6363","OTP Bank Nyrt. - Fiók","Szent Flórián utca 2, 2083 Solymár",NA,NA
"6364","Magyar Posta Zrt. - Fiók","Váci Mihály utca 1., 2400 Dunaújváros",NA,NA
"6365","OTP Bank Nyrt. - ATM","Szt. István király krt. 43-45, 6300 Kalocsa",NA,NA
"6366","OTP Bank Nyrt. - ATM","Váci utca 4, 2400 Dunaújváros",NA,NA
"6367","K&H Bank Zrt. - Fiók","Szent István út 28., 6300 Kalocsa",NA,NA
"6368","K&H Bank Zrt. - ATM","Szent István út 28., 6300 Kalocsa",NA,NA
"6369","Erste Bank Hungary Zrt. - ATM","Szent István király út 37., 6300 Kalocsa",NA,NA
"6370","OTP Bank Nyrt. - ATM","Dózsa. utca 56, 2400 Dunaújváros",NA,NA
"6371","Erste Bank Hungary Zrt. - Fiók","Szent István király út 37, 6300 Kalocsa",NA,NA
"6372","Raiffeisen Bank Zrt. - ATM","Sport utca 2-4, 2040 Budaörs",NA,NA
"6373","Magyar Posta Zrt. - Fiók","Szent Flórián utca 2, 2083 Solymár",NA,NA
"6374","UniCredit Bank Zrt. - ATM","Szent Flórián utca 2.-4., 2083 Fót",NA,NA
"6375","Magyar Posta Zrt. - Fiók","Fő utca 80., 2624 Szokolya",NA,NA
"6376","OTP Bank Nyrt. - ATM","Budafoki út 2-4, 2030 Érd",NA,NA
"6377","OTP Bank Nyrt. - ATM","Búzapiac tér 11, 6300 Kalocsa",NA,NA
"6378","Magyar Posta Zrt. - Fiók","Sport utca 2-4., 2040 Budaörs",NA,NA
"6379","Magyar Posta Zrt. - Fiók","Tarcal utca 1., 2030 Érd",NA,NA
"6380","Magyar Posta Zrt. - Fiók","Római út 14., 2030 Érd",NA,NA
"6381","OTP Bank Nyrt. - ATM","Szabadság utca 131, 2040 Budaörs",NA,NA
"6382","Magyar Posta Zrt. - Fiók","Petőfi Sándor utca 5, 2400 Dunaújváros",NA,NA
"6383","Erste Bank Hungary Zrt. - ATM","Budafoki út 2-4., 2030 Érd",NA,NA
"6384","OTP Bank Nyrt. - ATM","Dózsa Gy. utca 33, 2400 Dunaújváros",NA,NA
"6385","K&H Bank Zrt. - ATM","Sport utca 2-4., 2040 Budaörs",NA,NA
"6386","B3 Takarék - Fiók","Fürdő u. 1, 2030 Érd",NA,NA
"6387","B3 Takarék - ATM","Fürdő u. 1, 2030 Érd",NA,NA
"6388","OTP Bank Nyrt. - ATM","Szent Flórián utca 2, 2083 Solymár",NA,NA
"6389","OTP Bank Nyrt. - ATM","Szt. Flórián utca 2, 2083 Solymár",NA,NA
"6390","Magyar Posta Zrt. - Fiók","Posta köz 2., 2322 Makád",NA,NA
"6391","OTP Bank Nyrt. - ATM","Aranyvölgyi út 6, 2400 Dunaújváros",NA,NA
"6392","UniCredit Bank Zrt. - ATM","Sport utca 2.-4., 2040 Budaörs",NA,NA
"6393","OTP Bank Nyrt. - ATM","Sport utca 2, 2040 Budaörs",NA,NA
"6394","OTP Bank Nyrt. - ATM","Sport utca 2-4, 2040 Budaörs",NA,NA
"6395","OTP Bank Nyrt. - ATM","Sport utca 2-4, 2040 Budaörs",NA,NA
"6396","Magyar Posta Zrt. - Fiók","Petőfi Sándor utca 61., 2428 Kisapostag",NA,NA
"6397","OTP Bank Nyrt. - ATM","Pihenő utca 1, 1121 Budapest",NA,NA
"6398","Fókusz Takarék - ATM","Vasút u. 24, 2319 Szigetújfalu",NA,NA
"6399","Fókusz Takarék - Fiók","Vasút u. 24, 2319 Szigetújfalu",NA,NA
"6400","OTP Bank Nyrt. - Fiók","Szabadság út 131/a, 2040 Budaörs",NA,NA
"6401","OTP Bank Nyrt. - ATM","Baross utca 165, 2040 Budaörs",NA,NA
"6402","K&H Bank Zrt. - ATM","Aranyvölgyi út 6, 2400 Dunaújváros",NA,NA
"6403","Magyar Posta Zrt. - Fiók","Fő út 67., 2319 Szigetújfalu",NA,NA
"6404","OTP Bank Nyrt. - ATM","Vegyim út 5-7, 2400 Dunaújváros",NA,NA
"6405","Hajós és Vidéke Takarékszövetkezet - Fiók","Fő u. 28, 6343 Miske",NA,NA
"6406","Magyar Posta Zrt. - Fiók","Angyalka utca 1/a, 2030 Érd",NA,NA
"6407","CIB Bank Zrt. - Fiók","Fő utca 174., 2092 Budakeszi",NA,NA
"6408","CIB Bank Zrt. - Fiók","Fő utca 174., 2092 Budakeszi",NA,NA
"6409","Magyar Posta Zrt. - Fiók","Depo raktár 0 , 2045 Törökbálint",NA,NA
"6410","UniCredit Bank Zrt. - Fiók","Budai út 13., 2030 Érd",NA,NA
"6411","K&H Bank Zrt. - ATM","Budai út 26., 2030 Érd",NA,NA
"6412","K&H Bank Zrt. - ATM","Budai út 26., 2030 Érd",NA,NA
"6413","K&H Bank Zrt. - Fiók","Budai út 26, 2030 Érd",NA,NA
"6414","Magyar Posta Zrt. - Fiók","Béke körút 3., 2400 Dunaújváros",NA,NA
"6415","OTP Bank Nyrt. - ATM","Hajnal utca 3-5, 2400 Dunaújváros",NA,NA
"6416","UniCredit Bank Zrt. - ATM","Budai út 13, 2030 Érd",NA,NA
"6417","Erste Bank Hungary Zrt. - ATM","Diósdi út 46., 2030 Érd",NA,NA
"6418","Erste Bank Hungary Zrt. - ATM","Budai út 13., 2030 Érd",NA,NA
"6419","OTP Bank Nyrt. - ATM","Diósdi út 42, 2030 Érd",NA,NA
"6420","OTP Bank Nyrt. - Fiók","Diósdi út 42, 2030 Érd",NA,NA
"6421","OTP Bank Nyrt. - ATM","Budai út 24, 2030 Érd",NA,NA
"6422","OTP Bank Nyrt. - ATM","Fő út 36, 2092 Budakeszi",NA,NA
"6423","Erste Bank Hungary Zrt. - ATM","Béke körút 1., 2400 Dunaújváros",NA,NA
"6424","B3 Takarék - ATM","Budai út 20, 2030 Érd",NA,NA
"6425","B3 Takarék - Fiók","Budai út 20, 2030 Érd",NA,NA
"6426","Raiffeisen Bank Zrt. - Fiók","Budai út 22, 2030 Érd",NA,NA
"6427","Raiffeisen Bank Zrt. - ATM","Budai út 22, 2030 Érd",NA,NA
"6428","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 85., 2458 Kulcs",NA,NA
"6429","CIB Bank Zrt. - ATM","Budai út 22., 2030 Érd",NA,NA
"6430","OTP Bank Nyrt. - ATM","Szanatórium utca 19, 1121 Budapest",NA,NA
"6431","OTP Bank Nyrt. - ATM","Béke krt. 3, 2400 Dunaújváros",NA,NA
"6432","OTP Bank Nyrt. - ATM","Nagykovácsi út 12, 2094 Nagykovácsi",NA,NA
"6433","OTP Bank Nyrt. - Fiók","Budai út 24, 2030 Érd",NA,NA
"6434","CIB Bank Zrt. - Fiók","Budai út 22., 2030 Érd",NA,NA
"6435","Magyar Posta Zrt. - Fiók","Fő utca 77., 2025 Visegrád",NA,NA
"6436","Dunaföldvár és Vidéke Tksz. - ATM","Béke tér 5, 7020 Dunaföldvár",NA,NA
"6437","Dunaföldvár és Vidéke Tksz. - Fiók","Béke tér 5, 7020 Dunaföldvár",NA,NA
"6438","OTP Bank Nyrt. - ATM","Fő utca 34, 2025 Visegrád",NA,NA
"6439","K&H Bank Zrt. - ATM","Fő út 128., 2092 Budakeszi",NA,NA
"6440","K&H Bank Zrt. - Fiók","Fő út 128, 2092 Budakeszi",NA,NA
"6441","Magyar Posta Zrt. - Fiók","Fő tér 3., 2092 Budakeszi",NA,NA
"6442","OTP Bank Nyrt. - ATM","Béke tér 11, 7020 Dunaföldvár",NA,NA
"6443","Erste Bank Hungary Zrt. - Fiók","Budai út 13, 2030 Érd",NA,NA
"6444","BUDAPEST Bank Zrt. - Fiók","Budai út 11. fszt. 1., 2030 Érd",NA,NA
"6445","BUDAPEST Bank Zrt. - ATM","Budai út 11. fszt. 1., 2030 Érd",NA,NA
"6446","K&H Bank Zrt. - Fiók","Béke tér 13, 7020 Dunaföldvár",NA,NA
"6447","K&H Bank Zrt. - ATM","Béke tér 13., 7020 Dunaföldvár",NA,NA
"6448","OTP Bank Nyrt. - Fiók","Fő utca 181, 2092 Budakeszi",NA,NA
"6449","UniCredit Bank Zrt. - Fiók","Fő utca 139, 2092 Budakeszi",NA,NA
"6450","UniCredit Bank Zrt. - ATM","Fő utca 139, 2092 Budakeszi",NA,NA
"6451","OTP Bank Nyrt. - ATM","Diósdi út 3339/1, 2045 Törökbálint",NA,NA
"6452","FHB Bank Zrt - Fiók","Budai út 7, 2030 Érd",NA,NA
"6453","FHB Bank Zrt - ATM","Budai út 7, 2030 Érd",NA,NA
"6454","OTP Bank Nyrt. - Fiók","Béke tér 11, 7020 Dunaföldvár",NA,NA
"6455","Dunakanyar Tksz. - Fiók","Rév u. 9, 2025 Visegrád",NA,NA
"6456","Dunakanyar Tksz. - ATM","Rév utca 9, 2025 Visegrád",NA,NA
"6457","Erste Bank Hungary Zrt. - ATM","Paksi utca 1., 7020 Dunaföldvár",NA,NA
"6458","OTP Bank Nyrt. - ATM","Damjanich utca 29, 2440 Százhalombatta",NA,NA
"6459","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 15., 7020 Dunaföldvár",NA,NA
"6460","MKB Zrt. - ATM","Budai utca 11, 2030 Érd",NA,NA
"6461","MKB Zrt. - Fiók","Budai út 11, 2030 Érd",NA,NA
"6462","CIB Bank Zrt. - ATM","Fő utca 174., 2092 Budakeszi",NA,NA
"6463","UniCredit Bank Zrt. - ATM","Felső utca 39-41, 2030 Érd",NA,NA
"6464","Dunaföldvár és Vidéke Tksz. - Fiók","Fehérvári u. 4, 7020 Dunaföldvár",NA,NA
"6465","Magyar Posta Zrt. - Fiók","Damjanich út 29, 2440 Százhalombatta",NA,NA
"6466","K&H Bank Zrt. - ATM","Damjanich utca 29., 2440 Százhalombatta",NA,NA
"6467","Pilisvörösvár és Vdéke Tksz. - ATM","Mátyás kir. u. 14, 2083 Solymár",NA,NA
"6468","Pilisvörösvár és Vdéke Tksz. - Fiók","Mátyás király út 14, 2083 Solymár",NA,NA
"6469","OTP Bank Nyrt. - ATM","Fő utca 181, 2092 Budakeszi",NA,NA
"6470","MagNet Bank Zrt. - ATM","Várhegy utca 1., 2083 Solymár",NA,NA
"6471","MagNet Bank Zrt. - Fiók","Várhegy utca 1., 2083 Solymár",NA,NA
"6472","K&H Bank Zrt. - ATM","Mátyás Király utca 11., 2083 Solymár",NA,NA
"6473","Magyar Posta Zrt. - Fiók","Mátyás király utca 32, 2083 Solymár",NA,NA
"6474","Euronet Banktechikai Kft. - ATM","M0 Törökbálint - 6 km, 2045 Törökbálint",NA,NA
"6475","Magyar Posta Zrt. - Fiók","Bercsényi utca 23., 6351 Bátya",NA,NA
"6476","Magyar Posta Zrt. - Fiók","Szent István tér 8,, 2440 Százhalombatta",NA,NA
"6477","OTP Bank Nyrt. - ATM","Munkácsy M. utca 27-29, 2045 Törökbálint",NA,NA
"6478","Erste Bank Hungary Zrt. - ATM","Szent István tér 9., 2440 Százhalombatta",NA,NA
"6479","OTP Bank Nyrt. - Fiók","Szent István tér 8, 2440 Százhalombatta",NA,NA
"6480","BUDAPEST Bank Zrt. - ATM","Damjanich utca 16., 2440 Százhalombatta",NA,NA
"6481","OTP Bank Nyrt. - ATM","Szent István tér 8, 2440 Százhalombatta",NA,NA
